username,full_name,bio,followers,bio_links,url
_nn_lawyer,林鈺恩律師💫恩恩の秒懂法律💫,"執業12年老律師。蕭婆路怒日常。偶發性崩潰育兒文
🫶🏻這裡不可以被客戶看到🫶🏻
.
📪法律諮詢｜通告邀約｜合作提案：請洽↗️ig小盒子",3000,['https://m.facebook.com/Amber.Attorney/'],https://www.threads.net/@_nn_lawyer
cccqq520,陳陳,做自己想做的事❤️過自己喜歡的生活,3953,[],https://www.threads.net/@cccqq520
narcos_lawyer,毒蕭律師,ᴀᴋᴀ草之呼吸法大師🌿,71760,[''],https://www.threads.net/@narcos_lawyer
lean.ne113,媽耶日記,"紀錄貓咪🐱們日常
萌寵｜毛孩｜生活｜成長
歡迎喜歡貓貓一起追蹤關注更多❤️",4461,[],https://www.threads.net/@lean.ne113
18.43l,˚₊‧ isla ୨୧ ‧₊,"-/：Set out to find yourself🫨
(E)nFp!happy everyday??(no)@“&%*#✰=͟͟͞͞",476,[],https://www.threads.net/@18.43l
rongkensu,奶貓勾錐貓舍🐈,"求關注~~~求讚讚~~
更多寵物影片 關注:@happypetstime578",17503,['https://www.instagram.com/happypetstime578/'],https://www.threads.net/@rongkensu
ztyow.1215,詹天佑ᴢʜᴀɴ ᴛɪᴇɴ ʏᴏᴡ 🐾໊,"2023.12.15 🐣
矮腳貓貓的日常𖤐 ̖́-‬
\ 詹天佑是貓貓的名字🐱 /",2855,[],https://www.threads.net/@ztyow.1215
chiii_176,C,你想回憶青春嗎??那我帶你去看😊,21282,[],https://www.threads.net/@chiii_176
vvunavv,妍,"𝔸𝕋𝟡𝟡ㅣ 本人代理妍妍 ᵘⁿᵃ 
AT99 𝕃𝕚𝕟𝕖:𝕧𝕦𝕟𝕒𝕧
——下方連結找的到我唷დ——",8062,['https://linkbio.co/vvunavv'],https://www.threads.net/@vvunavv
fifi1100123,FiFi,"我是FiFi 🩵
我是小博美💛
我愛笑又愛吃🧡
每天分享一點可愛給大家🩷",1920,[],https://www.threads.net/@fifi1100123
tlsw13,iwannabeadentist,@taylornation :@taylorswift,2238,[],https://www.threads.net/@tlsw13
dsg997__,小八,地球不好混,1178,[],https://www.threads.net/@dsg997__
huiee22_,小許,"2001‘11 | YZU
便利貼2.0之我是INFJ-A 🎧ིྀ ◝✩
在這裡 醜一點也沒關係喔🫵🏻",39655,[],https://www.threads.net/@huiee22_
kikulove1031,張嘉玲,新北安潔麗娜裘莉😘,2844,[],https://www.threads.net/@kikulove1031
alofay_panyuan,🌼Pan Yuan🌼,"「別人拿的是一手好牌，我拿的是一手金牌」
郭台銘口中的新聞製造業者
⚠️脆只寫沒意義的廢文與工作紀錄
⚠️政治廢文多",1517,[],https://www.threads.net/@alofay_panyuan
__chunnn,,"本業是小桃媽咪
兼職文組研究生",187,[],https://www.threads.net/@__chunnn
hills.0000,扁可頌,"主要透過網路觀察中共如何滲透並學習
結合時事發布反擊中國網軍模版
〈 珍珠奶茶黨北部黨部副主委 〉
（個人政治立場與言論與我黨互不代表）",822,[],https://www.threads.net/@hills.0000
victor31429,周立軒,個人簡介不完,15655,[],https://www.threads.net/@victor31429
zhao.alc,宿醉練習生,"性向存姨，我愛媽咪
這裡有追星、政治推、很多媽咪",1940,[],https://www.threads.net/@zhao.alc
gracewooh,Grace Woo,長不大的酷,47161,[],https://www.threads.net/@gracewooh
avanguardbook,前衛出版社,"§台灣思想的駁岸．本土堅心的存在§
📖：台文｜史地｜政治｜人文｜文學｜漫畫｜
（⁎⁍̴̛ᴗ⁍̴̛⁎）揣著咱：www.avanguard.com.tw",4774,['https://www.facebook.com/AVANGUARDTaiwan'],https://www.threads.net/@avanguardbook
passionate.hanbando,情熱韓半島 | Podcast | 獨立記者 | 自由譯者,"🎧歡迎收聽情熱韓半島，我是珮如
🎙한국문학 및 독립출판물을 소개하는 팟캐스트
📖每週一本書▪︎閱讀韓半島",3154,['https://portaly.cc/passionate.kr'],https://www.threads.net/@passionate.hanbando
wusuyao541,吳思瑤,"哈囉，我是思瑤，是三貓一狗的馬麻
為了賺錢養孩子，我的職業是立法委員
請你多多按愛心、留言、轉發
跟我一起顧地方、挺台灣！",65467,[],https://www.threads.net/@wusuyao541
redlover770305,皮筋兒 Journey,"❥ 2021年1月開始倡議法理建國
❥ 4/6顯示者、ENFJ-T、命武曲身文昌
❥太陽雙魚、月亮天秤、上升巨蟹、火星摩羯
Tough time never last, but tough people do ꗯ̤̮",31697,['https://portaly.cc/ShinJourney'],https://www.threads.net/@redlover770305
mrsmoney99,Shu Chun Huang,希望成為農夫。,8918,[],https://www.threads.net/@mrsmoney99
twjessie,Jessie Chen,我就獨,18811,[],https://www.threads.net/@twjessie
divateatime,女神下午茶 Diva Teatime,"政壇下一個漂亮寶貝
通告直私｜合作邀約🧁divateatime635@gmail.com
請follow IG↗️全新《女神真OK》Podcast可以聽⬇️新聞/議題/政治",27757,['https://portaly.cc/divateatime'],https://www.threads.net/@divateatime
tndcpis04798,Sabine,"除草大隊
生是臺灣人
死是臺灣魂",1091,[],https://www.threads.net/@tndcpis04798
invisiblestoriess,虛構故事,迷妹 / 韓中譯者 / 韓樂愛好者。在這裡想發什麼就發什麼。,3880,['https://open.spotify.com/playlist/0p6eaprc26QfOIC6feBUPN?si=6c08f3b765aa4d89'],https://www.threads.net/@invisiblestoriess
kkkyu7_,柯,"上輩子壞事做盡 這輩子唸數學系 然後晚上在當藥助
캐럿/몬베베/이영지/원도어",205,[],https://www.threads.net/@kkkyu7_
pinkbean_124,鮪魚仙子🧚‍♀️🐟,"既然碩珍都和鮪魚求婚了，我只好變成鮪魚仙子了
也可以叫我粉紅豆，反正都是碩珍的愛😍
我是阿米！我是團飯！
INFJ-太陽雙魚上昇天秤-5/1生產者",266,[],https://www.threads.net/@pinkbean_124
yxuan71,Sunny,"只發防彈少年團七個人
只在乎防彈少年團七個人
備用分身 @sunny_pt.2",3679,[],https://www.threads.net/@yxuan71
hyc._2333,台灣美男子,設計人,268,[],https://www.threads.net/@hyc._2333
choudi9126_,Cindy,"（防彈使我快樂）（田柾國是柾贖）
@bowwow_bam",3686,[],https://www.threads.net/@choudi9126_
tanng_x,,"追星帳🌟
2000｜E N F P 歡迎勾搭👐🏻
Army 旻擔 偏團 （嗑🐰🐣）
MOA 竣擔 逐漸變團飯（嗑🦊🐻）
波捏豆音飯（不知道什麼時候會掉進泰山的坑）
🚫引用我的文喊老公或是髒話 看到髒話我會去噴",64,[],https://www.threads.net/@tanng_x
je0n4ny,我沒錢ㄌ😦ྀི,"𝟬𝟰ㅣ𝗜𝗦𝗙𝗝ㅣ新北
@everyone_woo 
@yawnzzn @𝖻𝖺𝗆𝗀𝗒𝗎𝗎𝗎𝗎
(下面連結是我ㄉ哀居)",994,['https://www.instagram.com/je0n4ny/profilecard/?igsh=MWxxbG04dXF3Nml4Mw%3D%3D'],https://www.threads.net/@je0n4ny
super.jjwanchi,쫜치🐟,"最近都只為碩珍而瘋狂😚🫶🏻
𝑰𝒇 𝒚𝒐𝒖 𝒏𝒆𝒆𝒅 𝒎𝒆, 𝑰 𝒘𝒊𝒍𝒍 𝒄𝒐𝒎𝒆 𝒕𝒐 𝒚𝒐𝒖.🥹
🐹🐰雙本命 OT7💜 @jin @bowwow_bam 
⚠️Follow前請睇自介先🙏🏻不是站🙏🏻隨心翻譯🫶🏻",447,['https://lit.link/en/superjjwanchi'],https://www.threads.net/@super.jjwanchi
esrxnana,欣欣,🐣 愛娜本娜,52,[],https://www.threads.net/@esrxnana
_cx.0120,小蘐,"防彈7個都我寶
金泰亨的倒數日記 還有1️⃣8️⃣8️⃣天
偏愛泰亨 我一定要見到他們
ENFP 06",906,[],https://www.threads.net/@_cx.0120
miyu.km.1108,Yuan’ෆ⸒⸒,𝓈ℴ𝓊𝓃𝒹_ℴ𝒻_𝒸ℴ𝓊𝓅𝓈 🍒🐩 | 🌈,601,['https://lit.link/yuan0623'],https://www.threads.net/@miyu.km.1108
jk09017jk,,,54,[],https://www.threads.net/@jk09017jk
apobangpo__7,yooni,"아포방포💜
忙裡偷閒的上班族阿米",92,[],https://www.threads.net/@apobangpo__7
7syuu._,閔玧其的黑貓🐈‍⬛,"✧.* 閔玧其的黑貓🐈‍⬛🙋🏻‍♀️
𝑰𝑺𝑭𝑷⤳𝑰𝑵𝑭𝑷 ⅖現生ᵎᵎ ✩ ʺ̤ 
⊵🎧 ⋯
방탄방탄방방탄｜BTS｜Taiwan🇹🇼｜05🙋🏻‍♀️｜哥賴🩷｜🎨｜滴膠｜追星𝐃𝐚𝐢𝐥𝐲｜",184,[],https://www.threads.net/@7syuu._
anniongsoya_,소야 누너,"胡言亂語專用✨✈️
追星人 阿米克拉西珍妮 누나粉
邊佑錫 📮 朴寶劍 👼🏻",34,[],https://www.threads.net/@anniongsoya_
booshort._,小哺的甜甜ʕ”̮ॽु⋆⁺₊⋆ ♡̷̷̷,我是勝寛腦ꔛ♥ 約好了福岡見🍊ིྀ,231,[],https://www.threads.net/@booshort._
d._day18,:D._day｜디데이 :D,"𝐷𝘰̶𝑘𝓎｜겸프｜@dk_is_dokyeom｜♡◡♡
-
收藏很多李碩珉.gif
-
李碩珉健康幸福是一切〰️
喜歡李碩珉的人也請健康幸福🤍！",93,[],https://www.threads.net/@d._day18
musiclin_1107,八炯,"台灣🇹🇼太魯閣族
YouTuber-大喇叭編劇家中南海聽床師
時政類-攝徒日記頻道：107萬訂閱
生活類-八炯不辱了頻道：11萬訂閱",108503,['https://youtu.be/OUvJOcj1cDs'],https://www.threads.net/@musiclin_1107
all_heart_taiwan,張全心,,1944,[],https://www.threads.net/@all_heart_taiwan
daevitopyangd_819,,"咻狗的家( ◜𖥦◝ )♡
🦌🐈🐇🦦
分享欲很強 會在留言裡藏彩蛋‧₊˚⊹˖ 𝜗𝜚",200,[],https://www.threads.net/@daevitopyangd_819
tfgmb66._woo,林湘庭,"我是13個人的狗🍚🐈‍⬛🐻‍❄️🐯
-
豪雨/父母/率寛
🐯🦁🐹🐱
這裡的發瘋就算只療癒到一個人都覺得很有價值",1402,['https://www.instagram.com/ml._tee15?igsh=MnRjZGx4NnBtNTZx&utm_source=qr'],https://www.threads.net/@tfgmb66._woo
okinafa,Okinafa Chen,"沒有拼錯字
台灣人",20675,[],https://www.threads.net/@okinafa
polarbear.218,啵啵🫧ㅣ台中手機租借˘͈ᵕ˘͈,"瀚率病末期🐻‍❄️ྀིྀི₊˚⊹ ᰔ
🈲二改、搬運至任何平台
S24u出租中！ 
請點擊下方連結私訊官賴⋅˚₊‧ ୨୧ ‧₊˚ ⋅",1519,['https://lit.link/en/polarbear218'],https://www.threads.net/@polarbear.218
kellyami,I am Kelly,"It’s me, hi.",89,[],https://www.threads.net/@kellyami
hsmk_____1202,辰🤍,"03 🎱♡!!!｜INFJ 養貓的小空間🪄︎︎◝✩ SVT ot13✨
佑輝🐈💗🐈‍⬛可愛無趣像笨蛋！僅雷珉佑✖️
꜀(^. .^꜀ )꜆੭✧˖ ࣪⊹🎮🧋💭｡*∅
Twitter：願世界溫柔待你🌙
認識我之前歡迎先食用置頂文和裡頭自介謝謝🔝
𓂃𓂂ꕤ*.ﾟ頭貼by汀阑老師（連結下收）",346,['https://x.com/judiiiiihu/status/1736630239319732700?s=46&t=7xY_3F2JhZs6RSk66rhFng'],https://www.threads.net/@hsmk_____1202
kyli.eince290yxm,鼎鼎好物動漫社,"動漫狂熱愛好者一枚 
日常分享些喜歡的東西，同款好物都在評論區⬇⬇",149,[],https://www.threads.net/@kyli.eince290yxm
wz_boo_h,해해 ෆ･•,"ᴄᴀʀᴀᴛ 💎𝗮𝗻𝗱 📦| ɪsᴛᴊ | 𝟵𝟲 🇹🇼
/
ʙᴏᴏ生日應援籌備中ෆ⸒⸒",99,[],https://www.threads.net/@wz_boo_h
ppjj1_717,,"💎🐈‍⬛🐈 
主嗑珉佑豪雨98 
其他皆友情向
會發廢文的追星帳 ͒_̈ ͒",947,[],https://www.threads.net/@ppjj1_717
all4dy7415,,"💙윤두준×양요섭💛
碎碎念&嗑斗燮的地方
所有照片影片皆Cr Logo
有問題請聯絡我刪除！
p.s.斗燮文留言提其他人會隱藏+封鎖",66,[],https://www.threads.net/@all4dy7415
abby__gong,Abby Gong,,4496,['http://abbygong.com/'],https://www.threads.net/@abby__gong
bluefat1004,莊紹恩,"🇹🇼 ｜ ENFJ｜夢男天花板
全網唯一正牌秋公🍂 DIVE
全網唯一正牌寧公🍋 MY
全網唯一正牌薛公🦌 NSWER",242,[],https://www.threads.net/@bluefat1004
dyo.27_,那個藍藍的料理鼠王,我真的很吵建議你們不要追蹤我😋,2284,['https://dyo827.lofter.com/'],https://www.threads.net/@dyo.27_
herhearthk,HER HEART HK,"🤍The Key To Your Heart🤍
香港女性#美容 /#時尚 /#娛樂 /#生活 /#心靈 資訊網站
📽YouTube: @HerHeartMagazine
📩 合作查詢：info@herhearthk.com🤍",636,['https://www.instagram.com/herhearthk/'],https://www.threads.net/@herhearthk
_e04emo,깐,"謝謝你願意關注我 陌生人
住在Neverland上的Luvie😖😖",947,[],https://www.threads.net/@_e04emo
yi_xue_0529,依雪餅乾有個追星夢🫧,"/̶ 𝟘𝟟 /̶ 𝕀𝕊𝔽ℙ-𝕋
.
.͎ 𝕛𝕦𝕟𝕘𝕨𝕠𝕟 ♥ 
.
.͎ 𝕪𝕦𝕟𝕙𝕠＆𝕤𝕒𝕟 ♥ 
.
.͎ 𝕝𝕖𝕖 𝕜𝕟𝕠𝕨 ♥
.
哪裡有我的cp 那裡就有我",365,[],https://www.threads.net/@yi_xue_0529
vllivuxhh,2024,我眼裡只有內永枝利的門牙,356,[],https://www.threads.net/@vllivuxhh
kim_surfholic,Kim Lin,"這裡是用來紀錄一些生活日常和戀愛腦的地方
💕Cats🐱 
💕Animals
💕Surfing🏄
💕INTJ🐂
🇹🇼🇹🇼🇹🇼🇹🇼🇹🇼
重度臉盲和尷尬癌",401,[],https://www.threads.net/@kim_surfholic
bapdodokk,,"@le_sserafim
@jenaissante/@_chaechae_1
🐯🐶🍫",89,[],https://www.threads.net/@bapdodokk
yangyang_babyboy,張洋洋洋,,18466,[],https://www.threads.net/@yangyang_babyboy
joann_kpop,Joann,"換帳用 有時候會很吵
莫名就變追星+活動帳 純粹分享娛樂
我不是資訊台/代購商/我只是↑",69,[],https://www.threads.net/@joann_kpop
leehan4221,Leehan,✏️語言學習帳｜生活murmur,116,[],https://www.threads.net/@leehan4221
bunnyssam_korean,Bunny｜ 韓文學習小天地🐰韓文線上課程✏️,"👩‍🏫中韓自由譯者
🏛️韓國外大對外韓語翻譯系(KFLT)在學 
📨歡迎私訊預約韓文課試教、翻譯合作
🔗1:1客制化韓文家教👇",4114,['https://tw.amazingtalker.com/teachers-and-tutors/07e87e6e-f529-4c13-b163-e7042c82d4b3'],https://www.threads.net/@bunnyssam_korean
en_gkysxn,𝗘𝗠𝗜𝗟𝗬,"-
我很漂亮🫰🏻
-
把每一次當成最後一次好好珍惜吧！",111,[],https://www.threads.net/@en_gkysxn
imwinter_2001.01.01,winter⛄⛄,"喜歡aespa😍
喜歡WINTER⛄⛄
留言會盡量回覆❤️
分享aespa趣事🤣",782,['https://www.instagram.com/imwinter/profilecard/?igsh=eGwzNmhjZzlsZGV5'],https://www.threads.net/@imwinter_2001.01.01
wilson_1115us,,,33,[],https://www.threads.net/@wilson_1115us
yurmyblue,yurMYblue,"hkMY🇭🇰
隨心分享
-
𝙡𝙤𝙫𝙞𝙣𝙜 𝙔𝙐 𝙞𝙨 𝙩𝙝𝙚 𝙝𝙖𝙥𝙥𝙞𝙚𝙨𝙩 𝙄’𝙫𝙚 𝙚𝙫𝙚𝙧 𝙗𝙚𝙚𝙣",354,[],https://www.threads.net/@yurmyblue
tw.saie,saie^🫀,"SANA&TZUYU (satzuuu🎀)
成分複雜⋯ link自介研究中
ིྀ🐰家有九兔🐰 ིྀ 歡迎交友！我很好聊:D
📌置頂是文帳 有興趣的歡迎去看！📌
one in the millions//OT9",291,[],https://www.threads.net/@tw.saie
nnn.123_.1314,羽彤狗,,75,[],https://www.threads.net/@nnn.123_.1314
hyunbin1979,Hyun Bin,"萬般皆是命，半點不由人
到底是愛上我，還是愛（上）我😂😂😂",353,[],https://www.threads.net/@hyunbin1979
weii309__,Gaweeee（23）,"球鞋收購/球鞋鑑定/潮流服飾/球鞋批發
-
點下方連結跟我買鞋🫶",216,['https://www.instagram.com/mrc_select?igsh=bTdodmt2anR1YTNw&utm_source=qr'],https://www.threads.net/@weii309__
memes_company1769,錐頭迷因有限公司,"專門鑽研各種爆笑錐頭迷因
-
➯追蹤查看更多超錐梗圖",99,[],https://www.threads.net/@memes_company1769
_ninggg07,黃小吉娃娃娃,estp,6504,[],https://www.threads.net/@_ninggg07
sjfnbkls123,齐佳怡,"𝗛𝗮𝗽𝗽𝘆 𝗗𝗮𝘆𝘀 • 更新中💡
平平無奇的抽象小天才
歡迎追蹤我～",5646,[],https://www.threads.net/@sjfnbkls123
bang._.ckb,屁眼派對,不知道,193,[],https://www.threads.net/@bang._.ckb
allen_wang0209,王育綸,"這平台太多嘴臭的人了
Forget it, just laugh.💦😎",360,[],https://www.threads.net/@allen_wang0209
93.07.27,🧳👌🏻😐,我是黃豆,78,[],https://www.threads.net/@93.07.27
3.ju_ing,🐝,似乎有點遭,287,[],https://www.threads.net/@3.ju_ing
victorchiu1003,Victor Chiu,"小腸Vic
PMGO玩家 日料愛好者",1192,['https://www.youtube.com/channel/UCfk6y5NmHeLmK7u3_e-dMFA/videos'],https://www.threads.net/@victorchiu1003
thach.0536,劉聽說,短髮控,743,[],https://www.threads.net/@thach.0536
_1chenyu,芊YU,回不去了,28,[],https://www.threads.net/@_1chenyu
i0u6h_0_u6h0s,☘︎,,15,[],https://www.threads.net/@i0u6h_0_u6h0s
yu_han_6.12,🎀涵,"人生就只有3萬多天 把每一天過的充實美好
✨有興趣⬇️🤍",6351,[],https://www.threads.net/@yu_han_6.12
hanni_329,𝐇𝐀𝐍𝐍𝐈🫧,"07｜ENFP|🇹🇼
BOYNEXTDOOR 🐶🐈‍⬛🧸選拒夢女同擔
ZB1 章昊 韓維辰
-
被🍩🐶🧸回覆過🫶🏻
不奢求差一隻🐈‍⬛我就圓滿了
求求東咪看看我吧😭
追星紀錄🫧/喜歡隨便剪剪🎬",230,['https://lit.link/en/hanni07'],https://www.threads.net/@hanni_329
tanhuruuu,咩哩(.ㅡ ㅡ )🍩✨,"我是咩哩/ㄇㄌ！
| 𝐈𝐍𝐅𝐏 | 歡迎隨便跟我聊天🥺💓✨
-
李常赫有點帥 頭好痛
🦁🍩西批狗⋯追蹤前請小心🙇
通知🔕 所以可能留言會忘記回抱歉><；
如果有什麼事想要跟我講也可以用匿名⤵❣️",2751,['https://marshmallow-qa.com/l9db6mht5mmv1uh?t=abRkyz&utm_medium=url_text&utm_source=promotion'],https://www.threads.net/@tanhuruuu
_wonhon,亮亮 ˚‧ *♡*,"𝕆𝕟𝕖𝕕𝕠𝕠𝕣🫛 ℝ𝕚𝕨𝕠𝕠 🍩
⋆ • ☁︎ ☾ ⋆ • ⋆ ✦ • ⋆ ☁︎ • ⋆ • ☁︎ ☾ ⋆ • ⋆ ✦ 
正在看演唱會ing",365,[],https://www.threads.net/@_wonhon
jtyue__,阿哩,"♡▪嗚哩baby 사자 🦁🕸️🔭º.*
幹話型豌豆aka維護世界和平",77,['https://lit.link/wyatt'],https://www.threads.net/@jtyue__
hsien.413,핑핑,🧸❤️🫛,145,[],https://www.threads.net/@hsien.413
miff.art,Artist Miffy,"✨文創商品｜應援｜設計接案中✨
🏡愛門門400年的豌豆🏡
歡迎到哀居晃晃🔑
HBD to 💝ROWOO&LEEHAN🩵⬇️",1107,['https://myship.7-11.com.tw/general/detail/GM2410125038915'],https://www.threads.net/@miff.art
riwoonjin,七七,"十二月常赫要健康幸福❤️‍🩹☘️
🏠鄰家男文學與它們的產地⬊ ⬊ ⬊",284,['https://sanwoo081022.wordpress.com/'],https://www.threads.net/@riwoonjin
__blossom.46,𝗶𝗻𝗮,"위너 | 보이넥스트도어 | 이수혁 | 황인엽 
𝗪𝗵𝗼𝗹𝗲 𝘄𝗼𝗿𝗹𝗱 𝘀𝘁𝗼𝗽𝘀 𝗯𝗲𝗰𝗮𝘂𝘀𝗲 𝗼𝗳 𝘆𝗼𝘂 ««ꨄ︎",291,[],https://www.threads.net/@__blossom.46
keieskey,安,(❤︎)⠀⠀ojĸмт,4949,['https://youtu.be/1TbJHo7BM44'],https://www.threads.net/@keieskey
box._.nextdoor,啊嗚啊嗚啊嗚,"只是怕吵到現友開的追星帳…
也可以叫我湘子…
會發BND KIOF YP
-
夢想是成為大發
見到大發也可以",147,[],https://www.threads.net/@box._.nextdoor
bingnextdoor.zip,bingnextdoor.zip,小霰 08 ʜᴋ,287,['https://lit.link/en/bingnextdoorzip'],https://www.threads.net/@bingnextdoor.zip
whoisthere_morning,모닝.ᐟ.ᐟ,"06 ENFP✨
📍台北
波捏豆專用發瘋帳
佛系文手 置頂有早餐樓🍳
-
🐶☃️雙擔
但always爬🦊🥯🐈‍⬛🐠的牆
早安.ᐟ‪.ᐟ",360,['https://photos.app.goo.gl/wpQkcJBZ3toq5rCp6'],https://www.threads.net/@whoisthere_morning
needa.hug,貂貂,"🍀跟大家相約12／14-15仁川場內見🍀
🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀
#SHINeeWorld💎
#ONEDOOR🚪",815,['https://marshmallow-qa.com/phn1w5gt0puxy7i?t=kvUUnB&utm_medium=url_text&utm_source=promotion'],https://www.threads.net/@needa.hug
5oiiicoaa,ᴢᴇʀᴏ²,"講自己ㄉ&塗鴉一比鴨鴨
헉！
想養一隻小狗….",332,['https://lit.link/5oiiicoaa'],https://www.threads.net/@5oiiicoaa
pa.pumpkin.oo,眠୨୧⋆ ˚,"小眠
愛小朴 愛貓咪
講講廢話 畫畫圖 發發飯拍
cp只吃4152 會自行避雷",2887,['https://tellonym.me/pa.pumpkin.oo'],https://www.threads.net/@pa.pumpkin.oo
,,,,,
in_monlaxy,ʚ🧸ིྀɞ,냠냠.ᐟ.ᐟ,2551,['https://lit.link/en/inmonlaxyy'],https://www.threads.net/@in_monlaxy
ffo3om_,,"原本的帳號 @ffo3om 被盜ㄌ
弄了三天弄不回來直接搬家不管了",39,[],https://www.threads.net/@ffo3om_
yunni_door_,Yunni🩵💙🤍,"99 ENTJ ♍️
*•.+ BOYNEXTDOOR+.•*
🇹🇼 ONEDOOR 一門 *:ஐ٩(๑´ᵕ`)۶ஐ:*",1528,[],https://www.threads.net/@yunni_door_
coocoo123ya,張瑜aka阿狗大魔王,Hahaha,5342,[],https://www.threads.net/@coocoo123ya
hy.27__,程🦦,"🚪🎫🍀🚪🎫🍀🚪🎫🍀
一直放到許願成功🎋
⠀⠀⠀⠀⠀⠀
🌙💤｜🐻｜🧸",260,[],https://www.threads.net/@hy.27__
blowmedia_,BlowMedia 吹音樂,"臺灣獨立音樂專訪、報導🎶
發脆也要很認真，因為本站是新聞網 ⬇️",14084,['https://blow.streetvoice.com/'],https://www.threads.net/@blowmedia_
psy4ever21,,"𝐈𝐒𝐔 𝐎𝐓（”職能治療学科” 實習終了)
“21 FULL MY LIFE “
PANORAMA EP OUT NOW",1105,['https://linktr.ee/psycho_pan'],https://www.threads.net/@psy4ever21
cheshiremeow_endlessnight,CheshireMeow_EndlessNight,"追星.發瘋 現生朋友別來認我(•ー•)
奈1的1是emo的e (｡•́ωก̀｡)…Day7",206,[],https://www.threads.net/@cheshiremeow_endlessnight
solefelicity_,sᴏʟᴇʟʏ,"♥ ♡ | 彈唯國擔泰柾已婚
꒰ঌ🐰໒꒱˚｡⋆🎀𓈒𓏸柾國至上主義🩷",1480,[],https://www.threads.net/@solefelicity_
y.kevinyei,小Y,"窮鬼大學生
去點追蹤",72,[],https://www.threads.net/@y.kevinyei
stacy.yu3,Stacy,,23,[],https://www.threads.net/@stacy.yu3
luchen____,,ⒽⒶⓅⓅⓎ ◡̎ ⁦‪,1259,[],https://www.threads.net/@luchen____
jieling_jin,Jieling,"這裡是追星帳 아포방포
ISFJ - Jieling💜BTS❤️JIN HAPPY
是團粉、珍擔🐹、偏愛JiJinJung
做讓自己幸福的事，好好愛自己🌸",203,[],https://www.threads.net/@jieling_jin
vkook_psv,防彈的迷彩服🐻,"K-pop following
BTS BLACKPINK 
TXT BABYMONSTER
☆非本帳 只是本人拿來發追星廢文的 勿噴
歡迎混熟💗
可私訊@yitong__0327這隻帳號
本人平常都死在那裡🤡",36,[],https://www.threads.net/@vkook_psv
stern.chun,,,203,[],https://www.threads.net/@stern.chun
_luuuuu.7,孫,你說你也會難過我不相信,120,[],https://www.threads.net/@_luuuuu.7
yoongi.gummy.smile7,yoongigummysmile⁷,"⟡ Yoongi’s smile is my daily motivation ⟡
⟡ 33 year old OT7 ARMY ⟡
⟡ No solo stans please ⟡
⟡ This is a fan account ⟡",3531,[],https://www.threads.net/@yoongi.gummy.smile7
tomato1015,𝕒𝕣𝕚𝕖𝕝ෆ,不是發吉伊卡哇就是在發瘋,546,[],https://www.threads.net/@tomato1015
tainan_style,台南式,台南式的廢文小天地(⁎⁍̴̛ᴗ⁍̴̛⁎),197157,[],https://www.threads.net/@tainan_style
lake_lake_re,,Nsca-cpt / Fms / kema / Josun palace fitness manager/ Seoul daragon city yongsan PT/ Novotel Dongdaemoon fitness Manager/Mondrian fitness Manager 🔵⚪️🔴,536,[],https://www.threads.net/@lake_lake_re
libra_29_r,𝑹𝒂𝒎𝒂°♡..,🌷,51,[],https://www.threads.net/@libra_29_r
p.e.800,政經八百,"週二看政治｜#政經八百政治標記
週五補時事｜#時事星期五資訊不落伍
週日學經濟｜#八百回合經濟談
⁡
🔥每週三篇文準時上線ヾ(*´∀｀*)ﾉ
✉️ 合作邀約歡迎私訊或聯繫：peeighthundred@gmail.com",9101,['https://taplink.cc/p.e.800'],https://www.threads.net/@p.e.800
yayachiviya,鴨鴨塗鴉,"向量插畫家Vector Illustrator🎨 
🌱 努力用畫畫生活 Live With Drawing
✉️ 合作邀約歡迎email或小盒子
✏️Email:mtv716024@gmail.com",719,['https://portaly.cc/viyachi'],https://www.threads.net/@yayachiviya
irr1ane,宋沛宜,hgsh,378,['https://colormytree.me/2024/01JE3R8WBBP4KWWW4FJXAPTW4G'],https://www.threads.net/@irr1ane
niu_wen_qian,詹麻吉🍐,"台北台中皆可拍📷
拍照私訊哀居！
旅遊行程、機票代訂、自由行機加酒✈️
私訊我的賴喔：5072860728",2939,[],https://www.threads.net/@niu_wen_qian
myrku_r,,"早 不好意思我有點子拒西村氏和李氏同擔
洗浴神帝🈳 哦還有打波接",33,['https://lit.link/yuutei'],https://www.threads.net/@myrku_r
susansusan3509,,"罹癌可怕嗎？
不可怕~
我現在覺得蟑螂跟媽寶比較可怕。
不定期撰寫［生活百態］短篇故事，取材自身邊朋友~
若有雷同，純屬巧合。",79,[],https://www.threads.net/@susansusan3509
isabellebluecloud,IsabelleBlue,纯恨战士&“父母无恩论”倡导者&“打死不生小孩”发起人&东亚童年创伤研究员,9,[],https://www.threads.net/@isabellebluecloud
gingerliu50,薑媽咪 Ginger,🧠⚡️當媽之前當過⋯英文老師、娛樂記者、行銷、乃哥秘書 (?）,4640,['https://www.youtube.com/watch?v=CUFoVJ2q87E'],https://www.threads.net/@gingerliu50
cccty_01,,"enfp(有時會變i)
克拉
主擔奎漢~
雜食黨，偏愛哲漢、珉佑、奎順
三角：129、569
狗狗line可可愛愛🫰",82,[],https://www.threads.net/@cccty_01
14.serein,魚唄唄,內耗不如發瘋,1700,[],https://www.threads.net/@14.serein
